סמל ועדה_x,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת,סמל ועדה_y,שם ועדה,סמל ישוב בחירות,שם ישוב בחירות,סמל קלפי,סמל רכוז,כתובת קלפי,מקום קלפי,נגישה,נגישה מיוחדת,בוחרי כנסת בפועל,Latitude,Longitude,preference,coalition_votes,opposition_votes,didnt_pass_votes,Preference,Category,Region
9,3756,גסר אזרקא,541,7.2,3,0,497,204,1,203,1,0,0,0,38,82,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,75,0,0,0,1,0,0,0,0,1,0,0,0,9.0,חדרה,541.0,ג'סר א-זרקא,7.2,3.0,ג'סר א-זרקא,"בי""ס ממלכתי חדשני צפוני", , ,497.0,32.536044,34.907664,Opposition,2,159,42,ום,Opposition,Jiser A-Zarka
9,3757,גסר אזרקא,541,7.3,3,0,496,179,4,175,0,0,0,0,37,87,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,541.0,ג'סר א-זרקא,7.3,3.0,ג'סר א-זרקא,"בי""ס ממלכתי חדשני צפוני", , ,496.0,32.536044,34.907664,Opposition,3,133,39,ום,Opposition,Jiser A-Zarka
9,3758,גסר אזרקא,541,10.1,6,0,492,196,1,195,1,0,0,0,28,70,0,1,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,84,1,0,0,0,0,0,0,0,0,0,2,0,9.0,חדרה,541.0,ג'סר א-זרקא,10.1,6.0,ג'סר א-זרקא,חטיבת ביניים ג'סר א-זרקא,כ,כ,492.0,32.536044,34.907664,Opposition,8,156,31,עם,Opposition,Jiser A-Zarka
9,3759,גסר אזרקא,541,10.2,6,0,492,199,0,199,2,0,0,0,46,78,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,61,2,0,1,2,0,1,0,0,0,0,0,0,9.0,חדרה,541.0,ג'סר א-זרקא,10.2,6.0,ג'סר א-זרקא,חטיבת ביניים ג'סר א-זרקא,כ, ,492.0,32.536044,34.907664,Opposition,1,144,54,ום,Opposition,Jiser A-Zarka
9,3760,גסר אזרקא,541,10.3,6,0,492,287,5,282,1,0,0,0,70,93,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,106,1,0,0,0,0,0,0,0,2,0,1,0,9.0,חדרה,541.0,ג'סר א-זרקא,10.3,6.0,ג'סר א-זרקא,חטיבת ביניים ג'סר א-זרקא, , ,492.0,32.536044,34.907664,Opposition,4,201,77,עם,Opposition,Jiser A-Zarka
9,3761,גסר אזרקא,541,13.1,4,0,545,231,0,231,4,1,0,0,49,102,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,541.0,ג'סר א-זרקא,13.1,4.0,ג'סר א-זרקא,בית ספר יסודי ד',כ,כ,545.0,32.536044,34.907664,Opposition,5,173,53,ום,Opposition,Jiser A-Zarka
9,3762,גסר אזרקא,541,13.2,4,0,545,221,0,221,1,0,0,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,71,1,0,1,1,0,0,0,0,1,0,0,0,9.0,חדרה,541.0,ג'סר א-זרקא,13.2,4.0,ג'סר א-זרקא,בית ספר יסודי ד',כ, ,545.0,32.536044,34.907664,Opposition,2,173,46,ום,Opposition,Jiser A-Zarka
9,3763,גסר אזרקא,541,13.3,4,0,545,255,4,251,3,1,0,0,50,99,0,0,0,2,1,0,0,0,1,1,0,0,0,2,7,0,0,0,0,0,0,82,0,0,0,1,0,0,0,0,1,0,0,0,9.0,חדרה,541.0,ג'סר א-זרקא,13.3,4.0,ג'סר א-זרקא,בית ספר יסודי ד', , ,545.0,32.536044,34.907664,Opposition,3,184,64,ום,Opposition,Jiser A-Zarka
9,3764,גסר אזרקא,541,13.4,4,0,544,254,0,254,1,0,2,0,67,100,0,0,0,0,1,0,0,0,0,0,0,0,0,6,7,0,0,0,1,1,0,67,0,0,0,0,0,0,0,0,0,0,1,0,9.0,חדרה,541.0,ג'סר א-זרקא,13.4,4.0,ג'סר א-זרקא,בית ספר יסודי ד', , ,544.0,32.536044,34.907664,Opposition,8,168,78,ום,Opposition,Jiser A-Zarka
3,1238,גש גוש חלב,487,4.1,1,0,641,304,2,302,25,0,0,0,94,118,0,0,0,0,1,0,0,0,0,0,2,0,1,6,14,0,0,0,0,1,0,22,15,0,1,0,0,1,0,0,1,0,0,0,3.0,צפת,487.0,ג'ש (גוש חלב),4.1,1.0,ג'ש (גוש חלב),"ביה""ס יסודי ליד המועצה",כ,כ,641.0,33.0277786,35.4494247,Opposition,7,183,112,ום,Opposition,Jish (Gush Halav)
3,1239,גש גוש חלב,487,4.2,1,0,641,298,0,298,4,0,0,0,57,125,0,0,0,0,1,0,0,0,0,0,8,0,0,3,20,0,0,0,0,0,0,57,20,0,0,0,0,0,0,0,1,1,1,0,3.0,צפת,487.0,ג'ש (גוש חלב),4.2,1.0,ג'ש (גוש חלב),"ביה""ס יסודי ליד המועצה", , ,641.0,33.0277786,35.4494247,Opposition,5,214,79,ום,Opposition,Jish (Gush Halav)
3,1240,גש גוש חלב,487,4.3,1,0,641,330,5,325,4,0,0,1,89,110,1,0,0,1,1,0,0,0,0,0,10,0,0,8,44,0,0,0,0,0,0,20,34,0,0,1,0,0,0,0,0,0,1,0,3.0,צפת,487.0,ג'ש (גוש חלב),4.3,1.0,ג'ש (גוש חלב),"ביה""ס יסודי ליד המועצה", , ,641.0,33.0277786,35.4494247,Opposition,11,178,136,ום,Opposition,Jish (Gush Halav)
3,1241,גש גוש חלב,487,4.4,1,0,640,339,1,338,8,0,0,2,96,104,0,0,0,0,1,0,0,0,0,0,12,2,0,19,29,0,0,0,0,0,0,44,17,0,2,0,0,0,0,1,1,0,0,0,3.0,צפת,487.0,ג'ש (גוש חלב),4.4,1.0,ג'ש (גוש חלב),"ביה""ס יסודי ליד המועצה", , ,640.0,33.0277786,35.4494247,Opposition,22,185,131,ום,Opposition,Jish (Gush Halav)
9,3854,גת,628,1.0,1,0,644,252,7,245,1,0,0,0,113,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,9.0,חדרה,628.0,ג'ת,1.0,1.0,ג'ת,תיכון ג'ת,כ,כ,644.0,32.97390835,35.23307244341521,Opposition,1,129,115,ד,Didn't Pass,Yanuh - Jat
9,3855,גת,628,3.0,3,0,629,204,3,201,0,0,0,0,107,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,1,0,0,0,9.0,חדרה,628.0,ג'ת,3.0,3.0,ג'ת,"בי""ס אל זהרה",כ,כ,629.0,32.97390835,35.23307244341521,Didn't Pass,0,90,111,ד,Didn't Pass,Yanuh - Jat
9,3856,גת,628,5.0,3,0,611,238,5,233,0,0,0,0,110,66,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,44,3,0,0,1,0,0,0,0,0,0,0,0,9.0,חדרה,628.0,ג'ת,5.0,3.0,ג'ת,"בי""ס אל זהרה",כ, ,611.0,32.97390835,35.23307244341521,Didn't Pass,2,115,116,ד,Didn't Pass,Yanuh - Jat
9,3857,גת,628,6.1,5,0,663,301,1,300,0,1,0,0,114,89,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0,1,0,0,0,9.0,חדרה,628.0,ג'ת,6.1,5.0,ג'ת,חטיבת בינים אג'אל,כ,כ,663.0,32.97390835,35.23307244341521,Opposition,4,178,118,ד,Didn't Pass,Yanuh - Jat
9,3858,גת,628,6.2,5,0,663,260,0,260,0,1,0,0,117,62,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,71,2,0,0,0,0,0,0,1,0,0,0,0,9.0,חדרה,628.0,ג'ת,6.2,5.0,ג'ת,חטיבת בינים אג'אל,כ, ,663.0,32.97390835,35.23307244341521,Opposition,1,136,123,ד,Didn't Pass,Yanuh - Jat
9,3859,גת,628,6.3,5,1,663,231,6,225,0,0,0,0,86,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,48,1,0,1,0,0,0,0,0,0,0,0,0,9.0,חדרה,628.0,ג'ת,6.3,5.0,ג'ת,חטיבת בינים אג'אל,כ, ,663.0,32.97390835,35.23307244341521,Opposition,0,131,94,ד,Didn't Pass,Yanuh - Jat
9,3860,גת,628,6.4,5,0,662,281,4,277,0,0,0,0,120,70,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,628.0,ג'ת,6.4,5.0,ג'ת,חטיבת בינים אג'אל,כ, ,662.0,32.97390835,35.23307244341521,Opposition,2,152,123,ד,Didn't Pass,Yanuh - Jat
9,3861,גת,628,7.0,3,0,691,264,4,260,1,0,0,0,120,75,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,628.0,ג'ת,7.0,3.0,ג'ת,"בי""ס אל זהרה",כ, ,691.0,32.97390835,35.23307244341521,Opposition,4,131,125,ד,Didn't Pass,Yanuh - Jat
9,3862,גת,628,10.0,1,0,662,277,3,274,0,0,0,0,127,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,628.0,ג'ת,10.0,1.0,ג'ת,תיכון ג'ת, , ,662.0,32.97390835,35.23307244341521,Opposition,0,147,127,ד,Didn't Pass,Yanuh - Jat
9,3863,גת,628,11.1,4,0,493,204,1,203,0,0,0,0,93,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,9.0,חדרה,628.0,ג'ת,11.1,4.0,שכונה מערבית,"בי""ס יסודי אל פארוק",כ,כ,493.0,32.400435,35.03381299999999,Opposition,0,108,95,ד,Didn't Pass,jat
9,3864,גת,628,11.2,4,0,493,202,3,199,0,0,0,0,96,47,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,9.0,חדרה,628.0,ג'ת,11.2,4.0,שכונה מערבית,"בי""ס יסודי אל פארוק",כ, ,493.0,32.400435,35.03381299999999,Didn't Pass,4,95,100,ד,Didn't Pass,jat
9,3865,גת,628,11.3,4,0,491,196,3,193,0,0,0,0,103,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,0,1,0,9.0,חדרה,628.0,ג'ת,11.3,4.0,שכונה מערבית,"בי""ס יסודי אל פארוק", , ,491.0,32.400435,35.03381299999999,Didn't Pass,3,85,105,ד,Didn't Pass,jat
9,3866,גת,628,13.1,2,0,665,267,4,263,0,0,0,0,138,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,62,0,0,0,1,0,0,0,0,0,0,0,0,9.0,חדרה,628.0,ג'ת,13.1,2.0,ג'ת,"בי""ס אבן רושד", , ,665.0,32.97390835,35.23307244341521,Didn't Pass,1,121,141,ד,Didn't Pass,Yanuh - Jat
9,3867,גת,628,13.2,2,0,664,286,5,281,0,0,0,0,121,77,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,73,0,0,0,1,0,0,0,0,0,0,0,0,9.0,חדרה,628.0,ג'ת,13.2,2.0,ג'ת,"בי""ס אבן רושד", , ,664.0,32.97390835,35.23307244341521,Opposition,3,150,128,ד,Didn't Pass,Yanuh - Jat
10,4624,גאולי תימן,872,1.0,2,0,252,193,1,192,8,1,2,1,8,15,0,0,0,0,28,0,0,0,0,0,10,0,0,82,3,0,0,0,1,0,0,2,24,0,1,0,0,0,0,0,0,1,5,0,10.0,השרון (נתניה),872.0,גאולי תימן,1.0,2.0,הרימון,מועדון ותיקים,כ,כ,252.0,32.3915126,34.9009677,Coalition,116,59,17,מחל,Coalition,Emek Hefer
10,4725,גאולים,379,1.1,1,0,361,268,1,267,10,1,2,2,0,0,0,0,0,0,29,0,0,0,0,0,36,0,1,90,6,0,1,0,0,0,0,0,68,0,0,0,0,0,0,1,6,0,14,0,10.0,השרון (נתניה),379.0,גאולים,1.1,1.0,גאולים,"מועדון ע""י המזכירות",כ,כ,361.0,32.560452,34.966539,Coalition,135,115,17,מחל,Coalition,Zih'ron Ya'akov
10,4726,גאולים,379,1.2,1,0,360,261,0,261,16,2,7,0,0,0,0,0,0,0,42,0,2,0,0,0,39,0,3,73,4,0,0,0,0,0,0,0,57,0,1,0,0,0,0,0,3,0,12,0,10.0,השרון (נתניה),379.0,גאולים,1.2,1.0,גאולים,"מועדון ע""י המזכירות", , ,360.0,32.560452,34.966539,Coalition,127,115,19,מחל,Coalition,Zih'ron Ya'akov
18,10292,גבולות,352,1.0,2,0,333,194,0,194,26,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,23,0,7,6,46,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,2,0,0,0,18.0,באר שבע,352.0,גבולות,1.0,2.0,גבולות,מזכירות הישוב,כ,כ,333.0,31.210131,34.466103,Opposition,13,132,49,פה,Opposition,Eshkol
17,9621,גבים,424,1.0,1,0,474,331,3,328,76,1,2,0,0,0,0,0,0,0,13,0,3,0,0,0,71,0,6,21,35,0,0,0,0,0,0,0,95,0,1,0,0,0,0,0,2,0,2,0,17.0,אשקלון,424.0,גבים,1.0,1.0,גבים,מזכירות-חדר ישיבות,כ,כ,474.0,31.506477,34.599458,Opposition,36,248,44,פה,Opposition,Sha'ar Hanegev
5,1734,גבע,86,1.0,1,0,514,351,0,351,90,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,56,0,6,9,24,0,0,0,0,0,0,1,160,0,0,0,0,0,0,0,1,0,0,0,5.0,יזרעאל,86.0,גבע,1.0,1.0,גבע,מועדון לחבר,כ,כ,514.0,32.565256,35.372128,Opposition,9,313,29,פה,Opposition,Hagilbo'a
2,749,גבע בנימין,3763,1.0,2,0,445,343,1,342,3,0,1,1,0,0,0,0,0,0,117,0,0,0,0,0,16,0,6,86,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,99,0,2.0,יהודה,3763.0,גבע בנימין,1.0,2.0,סביון,מועדון ילדים - ילדודס, , ,445.0,31.850567,35.2727518,Coalition,303,36,3,ט,Coalition,
2,750,גבע בנימין,3763,4.1,1,1,615,421,1,420,3,0,3,7,0,0,0,0,0,0,124,0,3,0,0,2,24,0,5,134,2,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,92,0,2.0,יהודה,3763.0,גבע בנימין,4.1,1.0,"כלנית,2 ",בית ספר אדם ועולמו,כ,כ,615.0,31.8506103,35.2731997,Coalition,357,52,11,מחל,Coalition,
2,751,גבע בנימין,3763,4.2,1,0,615,447,4,443,2,1,9,8,0,0,0,0,0,0,141,0,0,0,0,0,12,0,7,151,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,100,0,2.0,יהודה,3763.0,גבע בנימין,4.2,1.0,"כלנית,2 ",בית ספר אדם ועולמו, , ,615.0,31.8506103,35.2731997,Coalition,400,29,14,מחל,Coalition,
2,752,גבע בנימין,3763,4.3,1,0,615,432,1,431,3,1,2,10,0,0,0,0,0,0,148,0,1,0,0,0,9,0,11,150,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,0,1,0,78,0,2.0,יהודה,3763.0,גבע בנימין,4.3,1.0,"כלנית,2 ",בית ספר אדם ועולמו, , ,615.0,31.8506103,35.2731997,Coalition,386,38,7,מחל,Coalition,
2,753,גבע בנימין,3763,4.4,1,0,615,451,1,450,1,2,5,4,0,0,0,0,0,0,157,0,0,0,0,0,13,0,2,150,2,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,2,0,96,0,2.0,יהודה,3763.0,גבע בנימין,4.4,1.0,"כלנית,2 ",בית ספר אדם ועולמו, , ,615.0,31.8506103,35.2731997,Coalition,407,30,13,ט,Coalition,
2,754,גבע בנימין,3763,4.5,1,0,613,472,2,470,3,3,15,12,0,0,0,0,0,0,170,0,0,0,0,0,10,0,11,129,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,2,0,96,0,2.0,יהודה,3763.0,גבע בנימין,4.5,1.0,"כלנית,2 ",בית ספר אדם ועולמו, , ,613.0,31.8506103,35.2731997,Coalition,407,42,21,ט,Coalition,
9,3765,גבע כרמל,683,1.1,1,0,365,272,0,272,21,1,2,0,0,0,0,0,0,0,25,0,0,0,0,0,52,0,0,69,6,0,0,0,0,0,0,0,91,0,1,1,0,0,0,0,0,0,2,1,9.0,חדרה,683.0,גבע כרמל,1.1,1.0,"גבע כרמל,1 ",בית העם ליד המזכירות,כ,כ,365.0,32.662163,34.954078,Opposition,96,164,12,פה,Opposition,Hof Hacarmel
9,3766,גבע כרמל,683,1.2,1,0,364,278,0,278,28,2,2,1,0,0,0,0,0,0,23,0,0,0,0,0,54,0,0,67,9,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,4,0,9.0,חדרה,683.0,גבע כרמל,1.2,1.0,"גבע כרמל,1 ",בית העם ליד המזכירות, , ,364.0,32.662163,34.954078,Opposition,95,170,13,פה,Opposition,Hof Hacarmel
18,9818,גבעולים,2014,1.0,2,0,316,261,1,260,0,0,0,1,0,0,0,0,0,0,39,0,1,0,0,0,9,0,0,174,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,30,0,18.0,באר שבע,2014.0,גבעולים,1.0,2.0,גבעולים,בית העם,כ,כ,316.0,31.397604,34.593821,Coalition,244,15,1,מחל,Coalition,Sdot Negev
2,708,גבעון החדשה,3644,1.0,1,0,478,343,1,342,9,9,11,1,0,0,0,0,0,0,51,0,0,0,0,0,51,0,23,114,5,0,0,0,0,0,0,0,57,0,1,0,0,0,0,0,3,0,7,0,2.0,יהודה,3644.0,גבעון החדשה,1.0,1.0,"כליל החורש,24 ",מועדון-אולם אירועים,כ,כ,478.0,31.8472982,35.159829,Coalition,173,140,29,מחל,Coalition,
2,709,גבעון החדשה,3644,2.0,1,0,480,307,3,304,9,15,5,1,0,0,1,0,0,0,40,0,0,0,0,0,40,0,13,108,5,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,1,0,13,2,2.0,יהודה,3644.0,גבעון החדשה,2.0,1.0,"כליל החורש,24 ",מועדון-אולם אירועים,כ, ,480.0,31.8472982,35.159829,Coalition,162,112,30,מחל,Coalition,
18,10235,גבעות בר,1344,1.1,2,0,352,273,0,273,12,4,3,0,1,0,0,0,0,0,51,0,0,0,0,0,55,0,7,75,0,0,0,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,6,0,18.0,באר שבע,1344.0,גבעות בר,1.1,2.0,"גבעות בר,1 ","בי""ס יובלי הנגב",כ,כ,352.0,31.357209,34.755541,Coalition,132,132,9,מחל,Coalition,Bnei Shim'on
18,10236,גבעות בר,1344,1.2,2,0,351,279,1,278,13,2,4,0,0,0,0,0,0,0,44,0,3,1,0,0,65,0,3,71,6,0,0,0,0,0,0,1,61,0,1,0,0,0,0,0,2,0,1,0,18.0,באר שבע,1344.0,גבעות בר,1.2,2.0,"גבעות בר,1 ","בי""ס יובלי הנגב", , ,351.0,31.357209,34.755541,Opposition,116,143,19,מחל,Coalition,Bnei Shim'on
4,1510,גבעת אבני,1293,1.0,1,0,515,354,1,353,11,3,3,2,0,0,0,0,0,0,55,0,0,0,0,0,54,0,5,131,2,0,0,0,0,5,0,0,70,0,0,0,0,0,0,0,2,0,10,0,4.0,כנרת,1293.0,גבעת אבני,1.0,1.0,גבעת אבני,בית ספר עלי גבעה, , ,515.0,32.775226,35.435489,Coalition,198,140,15,מחל,Coalition,Hagalil Hatah'ton
4,1511,גבעת אבני,1293,2.0,1,0,534,377,1,376,1,0,2,1,0,0,0,0,0,0,52,0,1,0,0,0,51,0,6,136,11,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,29,0,4.0,כנרת,1293.0,גבעת אבני,2.0,1.0,גבעת אבני,בית ספר עלי גבעה, , ,534.0,32.775226,35.435489,Coalition,218,144,14,מחל,Coalition,Hagalil Hatah'ton
4,1512,גבעת אבני,1293,3.0,1,0,674,460,2,458,10,1,15,0,0,0,0,0,0,0,59,0,6,0,0,0,75,0,16,146,8,0,0,0,1,1,0,0,92,0,1,0,0,0,0,0,4,0,23,0,4.0,כנרת,1293.0,גבעת אבני,3.0,1.0,גבעת אבני,בית ספר עלי גבעה, , ,674.0,32.775226,35.435489,Coalition,228,193,37,מחל,Coalition,Hagalil Hatah'ton
5,2096,גבעת אלה,1288,1.1,2,0,523,361,1,360,40,0,6,0,0,2,0,0,0,0,10,0,2,0,0,0,44,0,7,39,42,0,0,0,0,0,0,1,160,0,0,0,0,0,0,0,3,0,4,0,5.0,יזרעאל,1288.0,גבעת אלה,1.1,2.0,גבעת אלה,אולם הספורט,כ,כ,523.0,32.722855,35.243949,Opposition,53,254,53,פה,Opposition,Emek Yizrael
5,2097,גבעת אלה,1288,1.2,2,0,523,390,1,389,39,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,57,0,8,44,33,0,0,0,0,0,0,0,196,0,0,0,0,1,0,0,2,0,0,0,5.0,יזרעאל,1288.0,גבעת אלה,1.2,2.0,גבעת אלה,אולם הספורט, , ,523.0,32.722855,35.243949,Opposition,51,301,37,פה,Opposition,Emek Yizrael
5,2098,גבעת אלה,1288,1.3,2,0,521,386,0,386,44,0,2,0,0,2,0,0,0,0,7,0,1,0,0,0,47,0,5,29,42,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,3,0,5.0,יזרעאל,1288.0,גבעת אלה,1.3,2.0,גבעת אלה,אולם הספורט, , ,521.0,32.722855,35.243949,Opposition,39,302,45,פה,Opposition,Emek Yizrael
13,6397,גבעת ברנר,147,3.1,1,0,641,497,2,495,89,1,7,0,0,3,0,0,0,0,15,0,3,1,0,0,74,0,5,55,43,0,0,0,0,2,0,0,193,1,1,0,0,0,0,0,0,0,2,0,13.0,רחובות,147.0,גבעת ברנר,3.1,1.0,גבעת ברנר,מועדון,כ,כ,641.0,31.869184,34.798297,Opposition,72,364,59,פה,Opposition,Brener
13,6398,גבעת ברנר,147,3.2,1,0,641,471,1,470,86,1,2,0,0,1,0,0,0,0,11,0,1,0,0,0,84,0,6,47,41,0,1,0,0,0,0,0,182,0,1,0,0,0,0,0,3,0,3,0,13.0,רחובות,147.0,גבעת ברנר,3.2,1.0,גבעת ברנר,מועדון, , ,641.0,31.869184,34.798297,Opposition,61,359,50,פה,Opposition,Brener
13,6399,גבעת ברנר,147,3.3,1,0,641,462,0,462,91,1,0,2,0,1,0,0,0,0,12,0,2,0,0,0,74,0,6,29,46,0,0,0,0,0,0,0,189,1,0,0,0,0,0,0,2,0,6,0,13.0,רחובות,147.0,גבעת ברנר,3.3,1.0,גבעת ברנר,מועדון, , ,641.0,31.869184,34.798297,Opposition,49,361,52,פה,Opposition,Brener
11,5390,גבעת השלושה,870,1.0,1,0,531,412,1,411,77,1,1,3,0,2,0,0,0,0,12,0,1,0,0,0,73,0,12,38,33,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,3,0,5,0,11.0,פתח תקווה,870.0,גבעת השלושה,1.0,1.0,גבעת השלושה,מועדון תרבות, , ,531.0,32.09634,34.920628,Opposition,58,314,39,פה,Opposition,Drom Hasharon
2,710,גבעת זאב,3730,1.1,1,0,602,428,0,428,3,1,5,11,0,0,0,0,0,0,103,0,1,0,0,0,21,0,0,103,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,156,0,2.0,יהודה,3730.0,גבעת זאב,1.1,1.0,"המכבים,45 ","בה""ס ממלכתי דתי אתרוג", , ,602.0,31.8625514,35.16694,Coalition,373,46,9,שס,Coalition,
2,711,גבעת זאב,3730,1.2,1,0,602,469,2,467,6,1,11,31,0,0,0,0,0,0,100,0,0,0,0,1,27,0,4,103,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,144,0,2.0,יהודה,3730.0,גבעת זאב,1.2,1.0,"המכבים,45 ","בה""ס ממלכתי דתי אתרוג", , ,602.0,31.8625514,35.16694,Coalition,378,75,14,שס,Coalition,
2,712,גבעת זאב,3730,1.3,1,0,602,449,1,448,7,1,3,18,0,0,0,0,0,0,98,0,1,0,0,0,29,0,7,128,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,129,1,2.0,יהודה,3730.0,גבעת זאב,1.3,1.0,"המכבים,45 ","בה""ס ממלכתי דתי אתרוג", , ,602.0,31.8625514,35.16694,Coalition,373,62,13,שס,Coalition,
2,713,גבעת זאב,3730,1.4,1,0,602,437,1,436,2,3,3,19,0,0,0,0,0,0,105,0,3,0,0,0,23,0,6,125,1,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,127,0,2.0,יהודה,3730.0,גבעת זאב,1.4,1.0,"המכבים,45 ","בה""ס ממלכתי דתי אתרוג", , ,602.0,31.8625514,35.16694,Coalition,376,49,11,שס,Coalition,
2,714,גבעת זאב,3730,1.5,1,0,599,443,7,436,3,1,9,39,0,0,0,0,0,0,101,0,0,0,0,0,16,0,9,109,1,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,2,1,118,0,2.0,יהודה,3730.0,גבעת זאב,1.5,1.0,"המכבים,45 ","בה""ס ממלכתי דתי אתרוג", , ,599.0,31.8625514,35.16694,Coalition,367,55,14,שס,Coalition,
2,715,גבעת זאב,3730,5.0,2,0,671,494,4,490,10,5,16,32,0,0,0,0,0,0,115,0,2,0,0,0,25,0,13,160,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,2,0,84,0,2.0,יהודה,3730.0,גבעת זאב,5.0,2.0,"אתרוג,2 ","בי""ס לבנות (ביטוח לאומי)",כ,כ,671.0,31.8620033,35.1718541,Coalition,391,71,28,מחל,Coalition,
2,716,גבעת זאב,3730,6.0,3,0,584,431,2,429,4,2,9,4,0,0,0,0,0,0,113,0,1,0,0,0,29,0,8,154,1,0,0,0,0,0,0,0,35,1,0,0,0,0,1,0,1,0,66,0,2.0,יהודה,3730.0,גבעת זאב,6.0,3.0,"ערוגות,4 ",בית הספר אופק (ממד אגמים לשעבר,כ,כ,584.0,31.862221,35.1770271,Coalition,337,76,16,מחל,Coalition,
2,717,גבעת זאב,3730,9.0,3,0,643,468,1,467,3,3,8,4,0,0,0,0,0,0,132,0,2,0,0,0,21,0,8,197,1,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,56,0,2.0,יהודה,3730.0,גבעת זאב,9.0,3.0,"ערוגות,4 ",בית הספר אופק (ממד אגמים לשעבר,כ, ,643.0,31.862221,35.1770271,Coalition,389,63,15,מחל,Coalition,
